,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
156,0 days 01:12:21.899000,ANT,12,0 days 00:01:31.103000,21.0,6.0,,,24.176,27.301,39.626,0 days 01:11:14.972000,0 days 01:11:42.273000,0 days 01:12:21.899000,285.0,280.0,271.0,333.0,True,SOFT,2.0,True,Mercedes,0 days 01:10:50.796000,2025-03-22 07:57:56.303,1,,False,,False,True,91.103,91.103
157,0 days 01:14:25.905000,ANT,12,0 days 00:02:04.006000,22.0,6.0,,0 days 01:14:20.256000,28.476,34.094,61.436,0 days 01:12:50.375000,0 days 01:13:24.469000,0 days 01:14:25.905000,207.0,220.0,,251.0,False,SOFT,3.0,True,Mercedes,0 days 01:12:21.899000,2025-03-22 07:59:27.406,1,,False,,False,False,124.006,124.006
158,0 days 00:15:15.495000,TSU,22,,1.0,1.0,0 days 00:13:23.978000,,,35.625,45.81,,0 days 00:14:29.860000,0 days 00:15:15.495000,235.0,258.0,271.0,277.0,False,SOFT,6.0,False,Racing Bulls,0 days 00:13:23.978000,2025-03-22 07:00:29.485,1,,False,,False,False,,
159,0 days 00:16:57.787000,TSU,22,0 days 00:01:42.292000,2.0,1.0,,0 days 00:16:55.610000,24.54,27.622,50.13,0 days 00:15:40.035000,0 days 00:16:07.657000,0 days 00:16:57.787000,283.0,276.0,,333.0,False,SOFT,7.0,False,Racing Bulls,0 days 00:15:15.495000,2025-03-22 07:02:21.002,1,,False,,False,False,102.292,102.292
160,0 days 00:21:09.624000,TSU,22,,3.0,2.0,0 days 00:19:05.400000,,,37.217,57.447,,0 days 00:20:12.204000,0 days 00:21:09.791000,214.0,222.0,273.0,289.0,False,SOFT,4.0,False,Racing Bulls,0 days 00:16:57.787000,2025-03-22 07:04:03.294,12,,False,,False,False,,
161,0 days 00:22:41.322000,TSU,22,0 days 00:01:31.698000,4.0,2.0,,,24.312,27.429,39.957,0 days 00:21:33.936000,0 days 00:22:01.365000,0 days 00:22:41.322000,284.0,278.0,270.0,330.0,True,SOFT,5.0,False,Racing Bulls,0 days 00:21:09.624000,2025-03-22 07:08:15.131,1,,False,,False,True,91.698,91.69800000000001
162,0 days 00:24:36.341000,TSU,22,0 days 00:01:55.019000,5.0,2.0,,0 days 00:24:34.624000,27.463,34.467,53.089,0 days 00:23:08.785000,0 days 00:23:43.252000,0 days 00:24:36.341000,244.0,252.0,,258.0,False,SOFT,6.0,False,Racing Bulls,0 days 00:22:41.322000,2025-03-22 07:09:46.829,1,,False,,False,False,115.019,115.019
163,0 days 00:30:00.144000,TSU,22,,6.0,3.0,0 days 00:27:54.679000,,,38.202,51.015,,0 days 00:29:09.129000,0 days 00:30:00.438000,221.0,208.0,273.0,267.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:24:36.341000,2025-03-22 07:11:41.848,1,,False,,False,False,,
164,0 days 00:31:31.382000,TSU,22,0 days 00:01:31.238000,7.0,3.0,,,24.276,27.203,39.759,0 days 00:30:24.420000,0 days 00:30:51.623000,0 days 00:31:31.382000,284.0,278.0,272.0,331.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:30:00.144000,2025-03-22 07:17:05.651,1,,False,,False,True,91.238,91.238
165,0 days 00:33:37.787000,TSU,22,0 days 00:02:06.405000,8.0,3.0,,0 days 00:33:36.070000,30.706,35.985,59.714,0 days 00:32:02.088000,0 days 00:32:38.073000,0 days 00:33:37.787000,198.0,225.0,,265.0,False,SOFT,3.0,True,Racing Bulls,0 days 00:31:31.382000,2025-03-22 07:18:36.889,1,,False,,False,False,126.405,126.405
166,0 days 00:42:08.136000,TSU,22,,9.0,4.0,0 days 00:40:07.573000,,,38.53,49.983,,0 days 00:41:18.153000,0 days 00:42:08.226000,212.0,206.0,274.0,285.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:33:37.787000,2025-03-22 07:20:43.294,12,,False,,False,False,,
167,0 days 00:43:39.561000,TSU,22,0 days 00:01:31.425000,10.0,4.0,,,24.205,27.39,39.83,0 days 00:42:32.341000,0 days 00:42:59.731000,0 days 00:43:39.561000,284.0,279.0,270.0,331.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:42:08.136000,2025-03-22 07:29:13.643,1,,False,,False,True,91.425,91.425
168,0 days 00:45:39.422000,TSU,22,0 days 00:01:59.861000,11.0,4.0,,0 days 00:45:37.669000,28.2,33.365,58.296,0 days 00:44:07.761000,0 days 00:44:41.126000,0 days 00:45:39.422000,232.0,221.0,,223.0,False,SOFT,3.0,True,Racing Bulls,0 days 00:43:39.561000,2025-03-22 07:30:45.068,1,,False,,False,False,119.861,119.86099999999999
169,0 days 00:51:21.391000,TSU,22,,12.0,5.0,0 days 00:49:19.838000,,,38.847,50.705,,0 days 00:50:30.772000,0 days 00:51:21.629000,206.0,204.0,273.0,285.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:45:39.422000,2025-03-22 07:32:44.929,1,,False,,False,False,,
