,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
124,0 days 00:53:54.733000,GAS,10,0 days 00:01:37.013000,14.0,2.0,,,26.052,29.462,41.499,0 days 00:52:43.772000,0 days 00:53:13.234000,0 days 00:53:54.733000,272.0,263.0,255.0,336.0,False,MEDIUM,14.0,False,Alpine,0 days 00:52:17.720000,2025-03-21 04:07:50.068,1,,False,,False,True,97.013,97.013
125,0 days 00:55:33.064000,GAS,10,0 days 00:01:38.331000,15.0,2.0,,,26.922,29.416,41.993,0 days 00:54:21.655000,0 days 00:54:51.071000,0 days 00:55:33.064000,265.0,260.0,256.0,302.0,False,MEDIUM,15.0,False,Alpine,0 days 00:53:54.733000,2025-03-21 04:09:27.081,1,,False,,False,True,98.331,98.331
126,0 days 00:57:11.182000,GAS,10,0 days 00:01:38.118000,16.0,2.0,,,26.528,29.707,41.883,0 days 00:55:59.592000,0 days 00:56:29.299000,0 days 00:57:11.182000,270.0,262.0,255.0,306.0,False,MEDIUM,16.0,False,Alpine,0 days 00:55:33.064000,2025-03-21 04:11:05.412,1,,False,,False,True,98.118,98.118
127,0 days 00:59:05.055000,GAS,10,0 days 00:01:53.873000,17.0,2.0,,0 days 00:59:03.218000,30.622,33.832,49.419,0 days 00:57:41.804000,0 days 00:58:15.636000,0 days 00:59:05.055000,216.0,251.0,,311.0,False,MEDIUM,17.0,False,Alpine,0 days 00:57:11.182000,2025-03-21 04:12:43.530,1,,False,,False,False,113.873,113.873
128,0 days 01:10:24.422000,GAS,10,,18.0,3.0,0 days 01:08:17.266000,,,39.88,52.66,,0 days 01:09:31.967000,0 days 01:10:24.442000,167.0,184.0,259.0,276.0,False,SOFT,1.0,True,Alpine,0 days 01:08:17.266000,2025-03-21 04:23:49.614,1,,False,,False,False,,
129,0 days 01:11:57.545000,GAS,10,0 days 00:01:33.123000,19.0,3.0,,,24.719,28.374,40.03,0 days 01:10:49.141000,0 days 01:11:17.515000,0 days 01:11:57.545000,277.0,269.0,264.0,330.0,True,SOFT,2.0,True,Alpine,0 days 01:10:24.422000,2025-03-21 04:25:56.770,1,,False,,False,True,93.123,93.123
130,0 days 01:13:53.395000,GAS,10,0 days 00:01:55.850000,20.0,3.0,,0 days 01:13:51.572000,29.563,34.787,51.5,0 days 01:12:27.108000,0 days 01:13:01.895000,0 days 01:13:53.395000,235.0,252.0,,317.0,False,SOFT,3.0,True,Alpine,0 days 01:11:57.545000,2025-03-21 04:27:29.893,1,,False,,False,False,115.85,115.85
131,0 days 01:16:13.978000,GAS,10,0 days 00:02:20.583000,21.0,4.0,0 days 01:14:16.969000,,55.106,38.524,46.953,0 days 01:14:48.501000,0 days 01:15:27.025000,0 days 01:16:13.978000,183.0,257.0,247.0,308.0,False,MEDIUM,18.0,False,Alpine,0 days 01:13:53.395000,2025-03-21 04:29:25.743,1,,False,,False,False,140.583,140.583
132,0 days 01:18:22.631000,GAS,10,0 days 00:02:08.653000,22.0,4.0,,,28.779,34.098,65.776,0 days 01:16:42.757000,0 days 01:17:16.855000,0 days 01:18:22.631000,256.0,230.0,87.0,270.0,False,MEDIUM,19.0,False,Alpine,0 days 01:16:13.978000,2025-03-21 04:31:46.326,1,,False,,False,True,128.653,128.653
133,0 days 01:20:33.672000,GAS,10,0 days 00:02:11.041000,23.0,4.0,,0 days 01:20:31.872000,50.151,31.443,49.447,0 days 01:19:12.782000,0 days 01:19:44.225000,0 days 01:20:33.672000,275.0,265.0,,309.0,False,MEDIUM,20.0,False,Alpine,0 days 01:18:22.631000,2025-03-21 04:33:54.979,1,,False,,False,False,131.041,131.041
134,0 days 00:18:05.884000,ANT,12,,1.0,1.0,0 days 00:15:11.293000,,,38.564,66.206,,0 days 00:16:59.871000,0 days 00:18:06.277000,254.0,246.0,255.0,178.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:15:11.293000,2025-03-21 03:30:43.641,1,,False,,False,False,,
135,0 days 00:19:46.531000,ANT,12,0 days 00:01:40.647000,2.0,1.0,,,28.649,30.308,41.69,0 days 00:18:34.533000,0 days 00:19:04.841000,0 days 00:19:46.531000,249.0,269.0,259.0,332.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:18:05.884000,2025-03-21 03:33:38.232,1,,False,,False,True,100.647,100.64699999999999
